"name","x","y","z","class"
"AC010327.4",-1.68254078909428,-0.0174912084530318,0.0147881185046092,"MERS-GSE139516"
"AC010335.1",0.0309072388263199,-0.100669814603981,0.272053303721909,"SARS-GSE56192"
"AC010343.1",0.0288726850230061,0.0539901347832742,-0.208172578313193,"SARS-GSE56192"
"AC010422.8",0.0291848376955516,0.0302613366269646,-0.134493626073825,"SARS-GSE56192"
"AC010542.2",0.031361154915255,-0.135174991722626,0.379193382211705,"SARS-GSE56192"
"AC010618.3",0.0311181293925373,-0.116701007411122,0.321830855934909,"SARS-GSE56192"
"AC010642.2",0.0292127160083826,0.0281421208832382,-0.127913368846368,"SARS-GSE56192"
"AC010735.1",0.0305725494011204,-0.0752278481750334,0.193054889346017,"SARS-GSE56192"
"AC010761.1",0.0307562750435339,-0.0891940546771777,0.236420569101821,"SARS-GSE56192"
"AC010776.2",0.0305950429873084,-0.0944356896530589,0.271946342578004,"common"
"AC010834.1",0.0305674873743674,-0.0748430498963423,0.191860073923393,"SARS-GSE56192"
"AC010883.3",0.0298304327912921,0.346796648661924,0.109761458771898,"common"
"AC010976.1",0.031193873482164,-0.12245881880396,0.33970911120185,"SARS-GSE56192"
"AC010978.1",0.0308513256818544,-0.143610247730371,0.473681221838392,"common"
"AC011446.3",0.0309243077438297,-0.101967336406481,0.27608216545718,"SARS-GSE56192"
"AC011473.2",1.79164375280507,0.985743331555453,0.27539410886875,"cov2-common"
"AC011479.5",0.0299449756710601,0.871035442766628,0.248238126005905,"SARS-COV2-GSE120934"
"AC011483.2",0.029884309907211,0.488908970012749,0.14641335909407,"SARS-COV2-GSE120934"
"AC011495.3",3.07091986496037,-0.0155920485586377,0.00609290987062113,"MERS-GSE139516"
"AC011497.2",0.0307489637060286,-0.0886382713468586,0.234694837643352,"SARS-GSE56192"
"AC011510.1",0.0313371182233344,-0.133347803102782,0.373519881928761,"SARS-GSE56192"
"AC011511.3",0.029708359303411,-0.0158503986816134,0.0156331486674013,"MERS-GSE56192"
"AC011511.5",-1.94746517912945,-0.017597054238496,0.0152727281419316,"MERS-GSE139516"
"AC011603.3",0.0297291886213856,-0.0160586991510248,0.0147671510034209,"MERS-GSE56192"
"AC011611.3",0.0299170200035053,0.694945998599026,0.201315790375028,"SARS-COV2-GSE120934"
"AC011731.1",0.0299808019350689,-0.0185749203453154,0.00430610075964856,"MERS-GSE56192"
"AC011933.1",0.0296697193299855,-0.862771700575331,-0.213767311535656,"SARS-COV2-GSE120934"
"AC011979.1",0.028878620532052,0.0535389373132732,-0.206771590508259,"SARS-GSE56192"
"AC012157.2",0.0308519939042168,-0.0964702811030929,0.259013569210227,"SARS-GSE56192"
"AC012321.1",0.0297146716920461,-0.579622087576376,-0.138316785595871,"SARS-COV2-GSE120934"
"AC012363.2",0.0307022012270561,-0.0850835446941013,0.223657256492076,"SARS-GSE56192"
"AC012615.2",0.031079784446216,-0.113786153329777,0.31278010699982,"SARS-GSE56192"
"AC012615.3",0.0305572240948166,-0.0316478987708263,-0.00364707422525748,"common"
"AC012640.6",0.0313767888825895,-0.138925634843199,0.393658082858642,"common"
"AC013451.1",0.0313214464754043,-0.13215648944092,0.369820801098107,"SARS-GSE56192"
"AC013451.2",0.0298983184531543,0.577147144398263,0.16992607590424,"SARS-COV2-GSE120934"
"AC013489.1",0.0299322269581008,0.790732807371984,0.226839982421302,"SARS-COV2-GSE120934"
"AC013489.3",0.0310148760970465,-0.178895256176067,0.616315524563588,"common"
"AC015674.1",0.0315907448099483,0.782763255493383,0.662330958313831,"common"
"AC015688.6",0.0310171157259523,-0.109022287617129,0.297988096380284,"SARS-GSE56192"
"AC015712.2",0.0299169834788692,0.694715934234869,0.20125448540946,"SARS-COV2-GSE120934"
"AC015802.6",0.0304700997113098,-0.067439966716679,0.168873178066915,"SARS-GSE56192"
"AC015813.2",0.0273357211342475,0.170824969457225,-0.570949830963367,"SARS-GSE56192"
"AC015813.5",0.0298891897126173,0.519646287230046,0.15460389386281,"SARS-COV2-GSE120934"
"AC015909.1",0.0316485780347011,-0.157023932278471,0.44703529468829,"SARS-GSE56192"
"AC015912.1",0.0295835510901536,0.0696825697340986,-0.357813915587889,"SARS-COV2-GSE147507"
"AC016026.1",0.030530286572017,-0.0720151697983548,0.183079382996454,"SARS-GSE56192"
"AC016394.4",0.0293536229245535,0.0174308501919345,-0.094654406614534,"SARS-GSE56192"
"AC016588.1",0.0309586539645496,-0.104578220792794,0.28418907524395,"SARS-GSE56192"
"AC016596.3",-1.84003102716754,-0.336105439332175,-0.0698078641300327,"common"
"AC016629.3",0.0300587661420759,-0.0193545897006258,0.00106466860021129,"MERS-GSE56192"
"AC016739.1",0.0286455698799118,0.066465566061808,-0.24164063742543,"common"
"AC016825.1",0.0308019786845889,-0.0926682920263519,0.247208227458212,"SARS-GSE56192"
"AC016876.3",16.1577798340128,0.0488696065718333,-0.201767679270282,"common"
"AC017083.2",0.032148569598373,0.361360983088015,0.690943302111822,"common"
"AC017083.3",0.0290941677270088,0.0371537632233693,-0.15589491098782,"SARS-GSE56192"
"AC018362.2",0.0309154957432253,-0.101297477705643,0.274002225002503,"SARS-GSE56192"
"AC018521.2",0.0310234982450177,-0.109507465288029,0.299494594189671,"SARS-GSE56192"
"AC018557.1",0.0303057174374229,-0.0549441781471676,0.13007321006426,"SARS-GSE56192"
"AC018629.1",0.0297793739037324,-0.172070507206983,-0.0297170218145434,"SARS-COV2-GSE120934"
"AC018630.2",0.0286899024680168,0.0678846509457215,-0.251315656440387,"SARS-GSE56192"
"AC018638.1",0.028476353037949,0.0841179616559982,-0.301720793549755,"SARS-GSE56192"
"AC018638.4",0.0301691741082359,-0.0445646126882228,0.0978442070326997,"SARS-GSE56192"
"AC018638.5",0.0299498268017215,-0.074004743579633,0.255995028350737,"SARS-COV2-GSE147507"
"AC018761.4",0.030507611476724,-0.0702914851827622,0.177727267156815,"SARS-GSE56192"
"AC018804.1",0.0287573026453139,0.0627611157546248,-0.235406856417949,"SARS-GSE56192"
"AC018868.1",0.0297043902455873,-0.644383703038564,-0.15557373288808,"SARS-COV2-GSE120934"
"AC019257.9",0.0308070717777958,-0.0930554518725661,0.248410375650898,"SARS-GSE56192"
"AC019349.1",0.0299178258266014,0.700021782992667,0.202668328342504,"SARS-COV2-GSE120934"
"AC020651.1",0.0308881055803687,-0.0992153694840667,0.267537188248253,"SARS-GSE56192"
"AC020763.4",0.0306323308485749,-0.0797722331023543,0.207165402563406,"SARS-GSE56192"
"AC020765.2",-1.89551091125702,-0.0175762968431862,0.015177691445206,"MERS-GSE139516"
"AC020909.3",0.0298360267661371,-0.0644703988846779,0.223007321890474,"common"
"AC020934.2",0.0283646258665782,0.0926110861146566,-0.328092315075219,"SARS-GSE56192"
"AC020978.2",0.0310615330662213,-0.11239874469913,0.308472142746404,"SARS-GSE56192"
"AC021078.1",0.0306181788338017,-0.0786964444527839,0.203825031929832,"SARS-GSE56192"
"AC021088.1",0.0306903406279107,-0.0841819417674314,0.220857740118115,"SARS-GSE56192"
"AC021097.1",0.0296814640493035,-0.788793102405356,-0.194054326301121,"SARS-COV2-GSE120934"
"AC022149.1",0.0300455471485779,-0.794549819504326,-0.103158311897673,"common"
"AC022167.1",0.0307721137594216,-0.0946766194438349,0.258151202041968,"common"
"AC022400.1",0.0304415048316139,-0.065266279965656,0.16212378598827,"SARS-GSE56192"
"AC022400.9",0.0309226522719497,0.379036126093775,0.384497479517567,"common"
"AC022966.1",2.07682753412337,0.213829438073552,0.069150904153105,"common"
"AC022966.2",0.0329297341407994,-0.254413118154805,0.749432960492758,"SARS-GSE56192"
"AC023355.2",0.0299313698308987,-0.0667642073778566,0.225064629715905,"SARS-COV2-GSE147507"
"AC023509.1",0.0326662569072899,-0.234384463452771,0.687243114909804,"SARS-GSE56192"
"AC024293.1",0.0298149868275127,-0.674009549632119,0.0297706964173312,"cov2-common"
"AC024909.1",0.0298900898136896,0.525315917447171,0.156114673189807,"SARS-COV2-GSE120934"
"AC025043.1",0.0305000858583863,-0.0697194129429768,0.175950957924676,"SARS-GSE56192"
"AC025165.2",0.0289782319757755,0.0459668097934327,-0.183259804609555,"SARS-GSE56192"
"AC025257.1",0.0307115942272847,-0.0857975690357446,0.225874333185936,"SARS-GSE56192"
"AC025259.1",0.0299249595492333,0.744956258287315,0.214641962203067,"SARS-COV2-GSE120934"
"AC025262.3",0.0319167359817306,-0.177408399107419,0.510329952429549,"SARS-GSE56192"
"AC025370.1",0.0315416971050605,-0.162955408330592,0.480916635402743,"common"
"AC025423.4",0.0314599395865354,0.330108635082712,0.509486791737662,"common"
"AC025442.1",0.0308989720268021,-0.100041400259305,0.27010204979902,"SARS-GSE56192"
"AC025682.2",0.0305262511605406,0.49632467909123,0.310653233127458,"common"
"AC026347.2",0.0310340115011964,-0.110306647725894,0.301976090482998,"SARS-GSE56192"
"AC027031.2",0.0282465210521897,0.101589017583443,-0.355969183492219,"SARS-GSE56192"
"AC027277.1",0.03088758755005,-0.0991759905584613,0.267414914968342,"SARS-GSE56192"
"AC027290.2",0.0309476868100369,0.380094778453544,0.391076635856491,"common"
"AC027309.2",-5.60141782451287,-0.0190569254407975,0.021956675460023,"MERS-GSE139516"
"AC027319.1",0.032236797847889,-0.206733208626227,0.606879741799391,"common"
"AC027601.4",0.0317956740221508,-0.168205675389404,0.481755094283546,"SARS-GSE56192"
"AC027644.3",0.0310412693692712,-0.110858366489622,0.303689201285091,"SARS-GSE56192"
"AC027796.4",0.0302032822338824,-0.173433477022198,0.680738483176708,"SARS-COV2-GSE147507"
"AC034102.1",0.0289495493019719,-0.679198031705069,-0.354603118229779,"common"
"AC034102.6",0.0299407987743772,-0.0704631137290768,0.240865758909635,"SARS-COV2-GSE147507"
"AC034236.1",0.0296160218083714,-1.2010060394853,-0.303896196019587,"SARS-COV2-GSE120934"
"AC036103.1",0.0308215358669539,-0.0941549633691368,0.251824406758113,"SARS-GSE56192"
"AC036108.2",0.0298643587858717,-0.0174104481015741,0.00914732961381152,"MERS-GSE56192"
"AC037198.2",0.0318225705807852,-0.170250261475218,0.488103623171256,"SARS-GSE56192"
"AC040169.1",1.89583432397668,-0.0160615328973826,0.00824242044517916,"MERS-GSE139516"
"AC044849.1",0.0309063911444613,-0.100605376675069,0.271853221144804,"SARS-GSE56192"
"AC044860.1",-1.30551179197853,-0.0173405732837399,0.0140984429125354,"MERS-GSE139516"
"AC048341.2",0.0301267964394282,-0.14342865288375,0.552562731311459,"SARS-COV2-GSE147507"
"AC060766.1",0.0302936198942626,-0.0540245635319906,0.12721776661264,"SARS-GSE56192"
"AC060766.5",0.0302662095395963,-0.0676532357933455,0.186821196219087,"common"
"AC060780.2",0.0296878090276133,-0.7488268343261,-0.183404564450868,"SARS-COV2-GSE120934"
"AC064799.1",0.0296450404711539,-1.01822091407789,-0.255189670519198,"SARS-COV2-GSE120934"
"AC064836.4",0.0307686676006761,-0.0901360952647826,0.239345646175024,"SARS-GSE56192"
"AC067751.1",0.0288705759786695,0.0541504572529069,-0.208670386567331,"SARS-GSE56192"
"AC067852.2",0.029481119572363,0.255623151152193,-0.00847307671802835,"common"
"AC067930.5",-1.42994801400101,0.360496330414066,0.115021161047405,"common"
"AC068533.4",0.0279211201887121,0.126324898735395,-0.432775172315921,"SARS-GSE56192"
"AC068631.4",0.028963983972565,-0.459846846648485,-0.30131612765093,"common"
"AC068831.5",0.0308201363492642,-0.0940485767330533,0.251494071617359,"SARS-GSE56192"
"AC068888.1",0.0315164148251359,-0.139961907960429,0.386338993069954,"common"
"AC069234.2",0.0298565326426177,-0.0173321839301083,0.00947270857169027,"MERS-GSE56192"
"AC069234.3",0.0305600211972587,-0.074275496179224,0.190097794901027,"SARS-GSE56192"
"AC069288.1",0.0287560310932015,0.0628577748771408,-0.235706987205207,"SARS-GSE56192"
"AC073046.1",2.45385575663094,-0.0158385854487264,0.00722166669705948,"MERS-GSE139516"
"AC073052.2",-1.64679079914261,-0.0174769251861485,0.0147227232812307,"MERS-GSE139516"
"AC073254.1",0.0308934072688737,-0.099618386044515,0.26878857222958,"SARS-GSE56192"
"AC073641.1",0.0303760715503547,-0.0721411378042397,0.196505988343192,"common"
"AC073861.1",0.0289692897552161,-0.476501690983626,-0.0346554408332063,"cov2-common"
"AC073896.2",0.028781907057644,0.0608907709352929,-0.229599354255095,"SARS-GSE56192"
"AC074044.1",0.0304099521882765,-0.0628677539529057,0.154676258204764,"SARS-GSE56192"
"AC074212.1",0.0291125661418265,0.0357551774991265,-0.151552241371755,"SARS-GSE56192"
"AC078816.1",0.0298938307631489,0.548879715723434,0.162393689269867,"SARS-COV2-GSE120934"
"AC078817.1",-3.63235657421588,-0.0182702223568076,0.0183547947187089,"MERS-GSE139516"
"AC078909.1",0.0310094862856193,-0.108442323177837,0.29618728152478,"SARS-GSE56192"
"AC079250.1",0.0296181548235776,-0.616466992853812,-0.144612422670766,"common"
"AC079328.2",0.0315845000624732,0.808259298383493,0.649218903326977,"common"
"AC079922.1",0.0296550125783648,-0.955407789959441,-0.238451935296953,"SARS-COV2-GSE120934"
"AC080038.4",0.0308229003173641,-0.0942586843083547,0.252146464793945,"SARS-GSE56192"
"AC083798.2",0.0307877975073525,-0.0915902865442388,0.243860973462996,"SARS-GSE56192"
"AC084024.3",-1.73979240159964,0.738294915875621,0.21629256322993,"common"
"AC087164.2",0.0306076148183363,-0.0778934034643644,0.201331554668899,"SARS-GSE56192"
"AC087190.1",0.0308450123095464,-0.0959395637160152,0.257365668597751,"SARS-GSE56192"
"AC087190.3",0.029465568523051,-0.0134224059081904,0.0257273941383185,"MERS-GSE56192"
"AC087284.2",0.030718288297485,-0.0863064297779293,0.227454367963633,"SARS-GSE56192"
"AC087289.3",0.0281824590827621,0.106458793419886,-0.371090049661092,"SARS-GSE56192"
"AC087289.4",0.0305024854265391,-0.069901820057729,0.176517339964231,"SARS-GSE56192"
"AC087292.2",0.0313325760871521,-0.133002525159815,0.372447778870626,"SARS-GSE56192"
"AC087393.2",0.0317392655281482,-0.208838377671773,0.671776106722714,"common"
"AC087521.4",0.0325399663476525,0.437054407399904,0.807185452183047,"common"
"AC087588.3",0.0305362210183205,-0.0724662864822416,0.184480119956983,"SARS-GSE56192"
"AC089999.3",0.926872801870563,-0.0164486640836743,0.0100148812282157,"MERS-GSE139516"
"AC090114.1",0.0296843209820502,-0.770797620866427,-0.189259092670847,"SARS-COV2-GSE120934"
"AC090114.3",0.0297130571405037,-0.589791956820831,-0.141026738030932,"SARS-COV2-GSE120934"
"AC090197.1",0.0316048748542379,-0.153701763227205,0.436719815023162,"SARS-GSE56192"
"AC090948.4",0.0308441083685828,-0.0958708491588257,0.257152306903493,"SARS-GSE56192"
"AC090971.2",0.0318220129258515,0.395747091642641,0.616028136555499,"common"
"AC090984.1",0.0308291426595858,-0.0947332062062288,0.253619875963768,"SARS-GSE56192"
"AC091042.1",0.029663706688273,-0.900644619726802,-0.223859261295319,"SARS-COV2-GSE120934"
"AC091045.2",0.0290708648560632,0.0389251692363968,-0.161395203845917,"SARS-GSE56192"
"AC091053.1",0.0312542712234034,-0.127050052315682,0.353965091315195,"SARS-GSE56192"
"AC091117.2",0.0314199462522163,-0.139644111774424,0.393070194710989,"SARS-GSE56192"
"AC091180.4",0.0309664908239181,-0.105173952530786,0.286038848248965,"SARS-GSE56192"
"AC091551.1",0.0296751209266506,-0.828747681921127,-0.20470097351437,"SARS-COV2-GSE120934"
"AC091564.4",0.0307506979900034,-0.0887701057919942,0.235104189340081,"SARS-GSE56192"
"AC091607.2",0.0297217746414484,-0.0159845567569718,0.0150753939000078,"MERS-GSE56192"
"AC092069.1",0.0315617162505015,-0.157134563166484,0.454764703992019,"common"
"AC092115.3",0.0320426153312843,-0.186977324637515,0.540041883159026,"SARS-GSE56192"
"AC092115.4",0.0291486959843678,0.0330087081702197,-0.143024334430222,"SARS-GSE56192"
"AC092368.3",0.0294033896043599,0.0136477542779845,-0.0829077289562407,"SARS-GSE56192"
"AC092567.1",0.0309721691039816,-0.105605596317151,0.287379121014171,"SARS-GSE56192"
"AC092683.1",0.0299855923067199,-0.0186228257383183,0.00410693674168067,"MERS-GSE56192"
