"name","x","y","z","class"
"AC005045.1",-0.00203461117932843,0.141330391017091,0.432776618348385,"SARS-GSE56192"
"AC005045.2",-0.00148119054347479,0.102888080438645,0.31506001787831,"SARS-GSE56192"
"AC005062.1",0.00103279786864407,-0.0717413371655927,-0.219683629761994,"SARS-GSE56192"
"AC005082.2",0.000224220070664899,-0.0508141612326775,-0.213239796128488,"SARS-COV2-GSE147507"
"AC005104.1",-0.00186731067096255,0.129709179797505,0.397190581569383,"SARS-GSE56192"
"AC005253.2",-0.00135268337535936,-0.405002074875955,0.451459558445108,"common"
"AC005261.1",-0.000119129681914234,0.488386878982174,-0.132207990094406,"SARS-COV2-GSE120934"
"AC005288.1",-0.00123780515311306,0.0859817777813358,0.263290172481648,"SARS-GSE56192"
"AC005306.1",-0.00145931725136988,0.16050985010228,0.588240929813019,"common"
"AC005324.5",0.000108743333707658,-0.44580675870381,0.120681406637225,"SARS-COV2-GSE120934"
"AC005363.1",-0.00143151062421166,0.0994371594535978,0.304492737172807,"SARS-GSE56192"
"AC005540.1",-0.00192467973541408,0.133694212610455,0.409393399465692,"SARS-GSE56192"
"AC005586.1",-0.000278019098269517,0.0630064348982584,0.264404233122466,"SARS-COV2-GSE147507"
"AC005606.1",-0.00131404139774436,-0.376640305903216,0.433052456812404,"common"
"AC005696.2",-0.00212105092406021,0.147334763275772,0.451162981696819,"SARS-GSE56192"
"AC005726.2",-0.00172174228298477,0.119597548935721,0.366227125097938,"SARS-GSE56192"
"AC005740.3",-0.000398596285664154,0.00378458670265367,-0.0130819754717924,"MERS-GSE56192"
"AC005841.1",-0.0006236740402825,-0.716512854739074,0.381998449420711,"common"
"AC005943.2",-0.92438220677338,0.139520357751855,0.427783868474996,"common"
"AC005944.1",-0.000707283889444859,0.0491301284839717,0.150444435278918,"SARS-GSE56192"
"AC006001.3",0.000503508758186699,-0.034975277044602,-0.10709998052245,"SARS-GSE56192"
"AC006001.4",-0.00312978662049104,0.189686933378223,0.552244086108082,"common"
"AC006058.1",6.17770242398128e-05,-0.253262558721593,0.0685590364846197,"SARS-COV2-GSE120934"
"AC006064.4",-0.00127532310432047,0.0885878908156967,0.27127051399155,"SARS-GSE56192"
"AC006116.8",-0.00136558070709431,0.0948574633128373,0.290468963555554,"SARS-GSE56192"
"AC006369.1",-0.00135272403940173,0.0939643993748081,0.287734256686864,"SARS-GSE56192"
"AC006441.3",-0.00144856790323656,-0.517107591787885,0.543644834487753,"common"
"AC006449.9",-0.00143625727376608,0.0997668764257466,0.305502384108556,"SARS-GSE56192"
"AC006547.2",-0.00162416597067275,0.112819596217691,0.345471932704254,"SARS-GSE56192"
"AC007193.3",-0.00166241524531267,0.115476509241615,0.353607832035351,"SARS-GSE56192"
"AC007229.1",0.0016175819255569,-0.112362248061861,-0.344071458348642,"SARS-GSE56192"
"AC007283.1",-0.000173175213904776,0.709953228087304,-0.192186754775376,"SARS-COV2-GSE120934"
"AC007292.1",-0.00104695550892273,0.0727247706868431,0.222695062976282,"SARS-GSE56192"
"AC007308.1",-0.00113821140799241,0.079063687935096,0.242105857434194,"SARS-GSE56192"
"AC007314.1",-0.000729497742110421,0.0506731714570553,0.155169483550924,"SARS-GSE56192"
"AC007319.1",-0.00014334126655454,0.00136099474795641,-0.00470447668632347,"MERS-GSE56192"
"AC007378.1",-0.00272402944172033,0.189219517739737,0.579420904616421,"SARS-GSE56192"
"AC007383.3",-0.000960912995088556,0.0667479913160095,0.204393193533276,"SARS-GSE56192"
"AC007383.4",-0.00211229882231736,0.478702431100571,2.00885749833951,"SARS-COV2-GSE147507"
"AC007620.2",-0.00128268515683271,0.0485092286617462,0.0821523896897409,"common"
"AC007750.1",-9.72575085518202e-05,0.000923439296442862,-0.00319200250248837,"MERS-GSE56192"
"AC007969.1",2.99215863891973,0.780410838234114,-0.204107829981972,"cov2-common"
"AC008026.1",-0.000138750051675656,0.568823013774813,-0.153982325502557,"SARS-COV2-GSE120934"
"AC008149.1",-0.0012403867359028,0.0861611025136601,0.26383929394578,"SARS-GSE56192"
"AC008264.2",-0.00153859989528424,-0.0843757444775208,0.390030264254093,"common"
"AC008522.1",0.000389067556033054,-0.00369411344750289,0.0127692414805468,"MERS-GSE56192"
"AC008569.1",-0.0011258529686867,0.0782052324831737,0.239477127372585,"SARS-GSE56192"
"AC008738.7",-0.00137642093602686,0.0956104591723494,0.292774759211851,"SARS-GSE56192"
"AC008750.8",0.000386205110686827,-0.0036669351395657,0.0126752956984222,"MERS-GSE56192"
"AC008760.2",0.00025775629006189,-1.05670382073193,0.286053320177645,"SARS-COV2-GSE120934"
"AC008761.1",0.000991741884051951,-0.0688894613797183,-0.210950722779439,"SARS-GSE56192"
"AC008764.3",-0.00162811781543957,0.113094103588833,0.346312518872165,"SARS-GSE56192"
"AC008878.1",0.000740242687418952,-1.17118369746487,0.330825758916503,"common"
"AC008878.4",-0.00180131011354951,0.125124576763125,0.383151782246676,"SARS-GSE56192"
"AC008894.3",-0.00249453670844671,0.17327824205096,0.530606128579229,"SARS-GSE56192"
"AC008914.1",-0.00263226763331837,0.182845458463131,0.559902499558389,"SARS-GSE56192"
"AC009019.1",-0.00100653378466381,0.0699169525871784,0.214097067786674,"SARS-GSE56192"
"AC009065.10",0.000386100694449156,-0.00366594372966339,0.0126718687456151,"MERS-GSE56192"
"AC009065.8",-0.000915367811780325,0.0635842818902006,0.194705401283604,"SARS-GSE56192"
"AC009093.8",0.000610035403039697,-0.0423749475682754,-0.12975897384357,"SARS-GSE56192"
"AC009119.1",0.000161741744963732,-0.414808264558624,0.1141261832003,"common"
"AC009163.5",-0.000255094298307426,1.04579065598618,-0.283099089344065,"SARS-COV2-GSE120934"
"AC009511.1",-0.00108659764762266,0.0650102027145592,0.188267293915585,"common"
"AC009511.2",-0.000980005203820402,0.0680741952378528,0.208454245401917,"SARS-GSE56192"
"AC009630.2",-0.00214842983811552,0.149236587402354,0.456986676149741,"SARS-GSE56192"
"AC009690.2",0.00155095900504409,-0.107734413759936,-0.329900277861202,"SARS-GSE56192"
"AC010245.1",-0.00156685131307928,0.108838342673527,0.333280687542961,"SARS-GSE56192"
"AC010323.1",0.000419394940357967,-1.7193614781059,0.465437003016672,"SARS-COV2-GSE120934"
"AC010327.4",1.71234319270827,0.00153426545211547,0.00367735651750355,"MERS-GSE139516"
"AC010335.1",-0.00122114235292066,0.0848243280973089,0.259745873505634,"SARS-GSE56192"
"AC010343.1",0.00103089243887663,-0.0716089801153492,-0.219278330970936,"SARS-GSE56192"
"AC010422.8",0.000685372611492359,-0.0476081032871313,-0.145783746852393,"SARS-GSE56192"
"AC010542.2",-0.00172357921311737,0.119725147789275,0.366617853517699,"SARS-GSE56192"
"AC010618.3",-0.0014545757925327,0.10103933744751,0.309398866485884,"SARS-GSE56192"
"AC010642.2",0.000654514282590113,-0.0454645882341334,-0.13921995551679,"SARS-GSE56192"
"AC010735.1",-0.000850676735954338,0.0590906395005914,0.180945138232985,"SARS-GSE56192"
"AC010761.1",-0.00105404149248546,0.073216985041033,0.224202303295762,"SARS-GSE56192"
"AC010776.2",-0.000852512780529449,0.0781951348653977,0.25903276870302,"common"
"AC010834.1",-0.000845073610420744,0.0587014290555559,0.179753312617729,"SARS-GSE56192"
"AC010883.3",0.000125849985962134,-0.363259257929571,0.0994646982233962,"common"
"AC010976.1",-0.00153841644832401,0.106863168942443,0.327232384684408,"SARS-GSE56192"
"AC010978.1",-0.00125695714392144,0.128624287783486,0.461440312216962,"common"
"AC011446.3",-0.00124003583021664,0.0861367275184083,0.263764653750268,"SARS-GSE56192"
"AC011473.2",-1.76143489627797,-1.00235995373465,0.267131645055809,"cov2-common"
"AC011479.5",0.000216336592049117,-0.886898641067255,0.240086480204645,"SARS-COV2-GSE120934"
"AC011483.2",0.000123225553222236,-0.505178410468576,0.136753514808442,"SARS-COV2-GSE120934"
"AC011495.3",-3.04111296519289,-0.00272484778655629,-0.00653096682407981,"MERS-GSE139516"
"AC011497.2",-0.00104594861904577,0.0726548289989826,0.22248089016507,"SARS-GSE56192"
"AC011510.1",-0.00169697315020731,0.117877008295741,0.360958550132972,"SARS-GSE56192"
"AC011511.3",0.000114213389388406,-0.00108443176790807,0.00374849644180658,"MERS-GSE56192"
"AC011511.5",1.97726733215954,0.00177163840183861,0.00424629650278437,"MERS-GSE139516"
"AC011603.3",8.93452272089123e-05,-0.000848313872962989,0.00293232052807817,"MERS-GSE56192"
"AC011611.3",0.000173429669231828,-0.710996399201526,0.19246914474585,"SARS-COV2-GSE120934"
"AC011731.1",-0.00021105638453938,0.00200393534803511,-0.00692689456729088,"MERS-GSE56192"
"AC011933.1",-0.000206132395976257,0.845065276011062,-0.228762045927272,"SARS-COV2-GSE120934"
"AC011979.1",0.00102432246129394,-0.0711526091339214,-0.217880848882099,"SARS-GSE56192"
"AC012157.2",-0.00115999209656283,0.0805766419891949,0.246738768547914,"SARS-GSE56192"
"AC012321.1",-0.00013713860337204,0.562216681960623,-0.152193968999468,"SARS-COV2-GSE120934"
"AC012363.2",-0.00099418752556905,0.0690593432104145,0.211470928544656,"SARS-GSE56192"
"AC012615.2",-0.00141213201293618,0.0980910611244637,0.300370765396923,"SARS-GSE56192"
"AC012615.3",-0.000745896446801153,0.0146809883788346,-0.015777880156691,"common"
"AC012640.6",-0.00173750742139762,0.123471414106554,0.380957562919514,"common"
"AC013451.1",-0.00167962619112006,0.116672034816942,0.357268725576475,"SARS-GSE56192"
"AC013451.2",0.000144726152283098,-0.593322778042238,0.160614495061111,"SARS-COV2-GSE120934"
"AC013489.1",0.000196769610080434,-0.806681376140236,0.218371393613921,"SARS-COV2-GSE120934"
"AC013489.3",-0.00148530424818793,0.164491682123173,0.603994237281331,"common"
"AC015674.1",-0.00158332843483375,-0.797182176310185,0.653193537046706,"common"
"AC015688.6",-0.00134276440114762,0.0932725720698451,0.285615769082263,"SARS-GSE56192"
"AC015712.2",0.000173373610483034,-0.710766579420904,0.192406931749171,"SARS-COV2-GSE120934"
"AC015802.6",-0.000737275819504457,0.0512134607912676,0.156823937269671,"SARS-GSE56192"
"AC015813.2",0.00273214808794451,-0.189783464039183,-0.58114779980611,"SARS-GSE56192"
"AC015813.5",0.000130715177053394,-0.535883050562246,0.145065365368015,"SARS-COV2-GSE120934"
"AC015909.1",-0.00204172605391627,0.141824612231323,0.434290003999355,"SARS-GSE56192"
"AC015912.1",0.000388409831715214,-0.088023876518311,-0.369389025182474,"SARS-COV2-GSE147507"
"AC016026.1",-0.000803896276580083,0.0558411239752197,0.170994593766078,"SARS-GSE56192"
"AC016394.4",0.000498545304475588,-0.0346305001845741,-0.106044217763331,"SARS-GSE56192"
"AC016588.1",-0.00127805344562795,0.0887775487751712,0.271851277475989,"SARS-GSE56192"
"AC016596.3",1.86970508921511,0.319888005655563,-0.0821257866428612,"common"
"AC016629.3",-0.000304137998944912,0.00288772542037293,-0.00998184374851329,"MERS-GSE56192"
"AC016739.1",0.00128859670044794,-0.0843160209311801,-0.252828614007485,"common"
"AC016825.1",-0.00110463056493957,0.0767310586211714,0.234962967507437,"SARS-GSE56192"
"AC016876.3",-16.127877262692,-0.0743633037400495,-0.2180973676244,"common"
"AC017083.2",-0.00236459831633615,-0.375616121373603,0.680124064951509,"common"
"AC017083.3",0.000785734628656521,-0.0545795596878363,-0.167131478959746,"SARS-GSE56192"
"AC018362.2",-0.00123028188224334,0.0854591880971018,0.261689917966686,"SARS-GSE56192"
"AC018521.2",-0.00134982917130563,0.0937633128752735,0.287118497156038,"SARS-GSE56192"
"AC018557.1",-0.000555322115775899,0.0385743932602157,0.11812105910029,"SARS-GSE56192"
"AC018629.1",-3.78323429335684e-05,0.155098373411347,-0.0419856574737634,"SARS-COV2-GSE120934"
"AC018630.2",0.00123321329787724,-0.0856628133017513,-0.262313451425021,"SARS-GSE56192"
"AC018638.1",0.00146958981714055,-0.102082258075356,-0.312592458885061,"SARS-GSE56192"
"AC018638.4",-0.000404183164613102,0.0280758138349313,0.0859727032623223,"SARS-GSE56192"
"AC018638.5",-0.000256864725844434,0.0582122981022229,0.244285810851998,"SARS-COV2-GSE147507"
"AC018761.4",-0.000778797356402108,0.0540976752814842,0.165655870618786,"SARS-GSE56192"
"AC018804.1",0.0011586084660959,-0.0804805307336873,-0.246444460268962,"SARS-GSE56192"
"AC018868.1",-0.000152918774916646,0.626909448755903,-0.16970652111691,"SARS-COV2-GSE120934"
"AC019257.9",-0.00111026807773533,0.0771226577118884,0.236162107543838,"SARS-GSE56192"
"AC019349.1",0.000174666462784359,-0.716066787482261,0.1938417161077,"SARS-COV2-GSE120934"
"AC020651.1",-0.00119996388347343,0.083353206047784,0.255241058786101,"SARS-GSE56192"
"AC020763.4",-0.000916848443653663,0.0636871311636821,0.195020342468275,"SARS-GSE56192"
"AC020765.2",1.92531311342907,0.00172508724128315,0.0041347217987917,"MERS-GSE139516"
"AC020909.3",-0.000108527676167262,0.0484024679398027,0.211086480557084,"common"
"AC020934.2",0.00159325991950216,-0.110672766228201,-0.338897990494556,"SARS-GSE56192"
"AC020978.2",-0.00139192967536246,0.0966877442166623,0.29607358103722,"SARS-GSE56192"
"AC021078.1",-0.000901183667626957,0.0625990073277656,0.191688330502107,"SARS-GSE56192"
"AC021088.1",-0.00098105910306994,0.0681474023422584,0.208678417449102,"SARS-GSE56192"
"AC021097.1",-0.000188106363712852,0.771165325166781,-0.208757077756221,"SARS-COV2-GSE120934"
"AC022149.1",-0.000582024298545907,0.77725941267004,-0.117988590386464,"common"
"AC022167.1",-0.00106593420999635,0.0786832912268572,0.245730281026675,"common"
"AC022400.1",-0.000705624327252151,0.0490148501565962,0.150091434311954,"SARS-GSE56192"
"AC022400.9",-0.00103893103310281,-0.39442879749923,0.374100822113446,"common"
"AC022966.1",-2.04692909015905,-0.231408456376178,0.0577505385050732,"common"
"AC022966.2",-0.00345982967936845,0.240330480047337,0.735930974876823,"SARS-GSE56192"
"AC023355.2",-0.000224348745927024,0.0508433224290722,0.213362170038107,"SARS-COV2-GSE147507"
"AC023509.1",-0.00316818838890782,0.220072173184433,0.673896748023724,"SARS-GSE56192"
"AC024293.1",-0.000340979449883902,0.657304381701545,0.0156492935822199,"cov2-common"
"AC024909.1",0.000132096670346639,-0.541546653343527,0.14659852191384,"SARS-COV2-GSE120934"
"AC025043.1",-0.000770467296858429,0.0535190435583986,0.163884006276065,"SARS-GSE56192"
"AC025165.2",0.000914063181563367,-0.0634936582366158,-0.194427896933276,"SARS-GSE56192"
"AC025257.1",-0.00100458457836741,0.0697815546837154,0.213682457409031,"SARS-GSE56192"
"AC025259.1",0.000185615444265996,-0.76095349252442,0.205992699909623,"SARS-COV2-GSE120934"
"AC025262.3",-0.00233854839669412,0.16244281102705,0.497426278420122,"SARS-GSE56192"
"AC025370.1",-0.00190489442014944,0.147564160651309,0.467599429225865,"common"
"AC025423.4",-0.00163700122727184,-0.34504038288982,0.498740516180736,"common"
"AC025442.1",-0.00121199188459655,0.0841887082406135,0.257799502239298,"SARS-GSE56192"
"AC025682.2",-0.000564040513637583,-0.511983227420404,0.300838667132999,"common"
"AC026347.2",-0.00136146622836012,0.0945716588828596,0.289593783958125,"SARS-GSE56192"
"AC027031.2",0.00172398939475533,-0.119753640275638,-0.366705102139937,"SARS-GSE56192"
"AC027277.1",-0.00119939047897616,0.0833133755963276,0.255119091472741,"SARS-GSE56192"
"AC027290.2",-0.00106541430014587,-0.395462923126734,0.38067701658614,"common"
"AC027309.2",5.63121652138057,0.00504558957510803,0.0120933647323469,"MERS-GSE139516"
"AC027319.1",-0.00268623983629594,0.192011496460302,0.593561369818766,"common"
"AC027601.4",-0.00220454567605199,0.153134567221982,0.468922923637551,"SARS-GSE56192"
"AC027644.3",-0.00136949991682391,0.0951297037532665,0.291302608013329,"SARS-GSE56192"
"AC027796.4",-0.000703381753000347,0.159404792350189,0.668936465703169,"SARS-COV2-GSE147507"
"AC034102.1",0.000644405021894512,0.6609816036941,-0.368658153899256,"common"
"AC034102.6",-0.000240959886494645,0.0546078434755545,0.229159846925806,"SARS-COV2-GSE147507"
"AC034236.1",-0.000288548435974394,1.18294003489557,-0.320225892926699,"SARS-COV2-GSE120934"
"AC036103.1",-0.00112627828693343,0.0782347764052402,0.239567595661766,"SARS-GSE56192"
"AC036108.2",-7.20346881758936e-05,0.00068395399757938,-0.00236418666637866,"MERS-GSE56192"
"AC037198.2",-0.00223431730741693,0.155202596899973,0.475255566491252,"SARS-GSE56192"
"AC040169.1",-1.86602853568677,-0.00167196805357557,-0.00400740472282442,"MERS-GSE139516"
"AC044849.1",-0.00122020405920986,0.0847591513115021,0.259546291598634,"SARS-GSE56192"
"AC044860.1",1.33531455221276,0.00119644647982439,0.00286766560138596,"MERS-GSE139516"
"AC048341.2",-0.000568635343076749,0.128867714295232,0.540788718287212,"SARS-COV2-GSE147507"
"AC060766.1",-0.000541931421438878,0.0376442341782893,0.115272760874372,"SARS-GSE56192"
"AC060766.5",-0.000490882545924674,0.0511386100876803,0.174182515810553,"common"
"AC060780.2",-0.000178367962936599,0.731241545593393,-0.197949574767258,"SARS-COV2-GSE120934"
"AC064799.1",-0.000244010006626297,1.00034923003012,-0.270797940703065,"SARS-COV2-GSE120934"
"AC064836.4",-0.00106775873594103,0.0741698272356249,0.227120060897843,"SARS-GSE56192"
"AC067751.1",0.00103322692677055,-0.071771140871284,-0.21977489355084,"SARS-GSE56192"
"AC067852.2",0.000460141555991657,-0.272485179375106,-0.0189485283465697,"common"
"AC067930.5",1.45990272707254,-0.376176913756375,0.105321477677857,"common"
"AC068533.4",0.00208417356124872,-0.144773147494447,-0.443318898004901,"SARS-GSE56192"
"AC068631.4",0.000719779696031666,0.441844425117447,-0.314499561003789,"common"
"AC068831.5",-0.00112472916961643,0.0781271699208329,0.239238087124367,"SARS-GSE56192"
"AC068888.1",-0.00190468161801409,0.124696686648637,0.373988711095077,"common"
"AC069234.2",-6.26910409226988e-05,0.000595238060124502,-0.00205752709984581,"MERS-GSE56192"
"AC069234.3",-0.000836809345999166,0.058127367665332,0.177995443376743,"SARS-GSE56192"
"AC069288.1",0.00116001593912116,-0.080578298167105,-0.246743840033743,"SARS-GSE56192"
"AC073046.1",-2.42404944052558,-0.002171956723778,-0.00520578704480898,"MERS-GSE139516"
"AC073052.2",1.67659323657143,0.00150223336716371,0.00360058140912569,"MERS-GSE139516"
"AC073254.1",-0.00120583228909102,0.0837608436686754,0.256489311407575,"SARS-GSE56192"
"AC073641.1",-0.000617580051587941,0.0557494171115489,0.183976965344964,"common"
"AC073861.1",0.0006246707179334,0.459542680431116,-0.0477919414926031,"cov2-common"
"AC073896.2",0.00113137399703988,-0.078588740203911,-0.240651490319554,"SARS-GSE56192"
"AC074044.1",-0.000670698905052385,0.0465888222127415,0.142662542606467,"SARS-GSE56192"
"AC074212.1",0.000765369539163188,-0.0531649375278712,-0.162799676081224,"SARS-GSE56192"
"AC078816.1",0.000137838355083627,-0.565085400729891,0.152970540932403,"SARS-COV2-GSE120934"
"AC078817.1",3.66215713355857,0.00328130551992352,0.00786469526702414,"MERS-GSE139516"
"AC078909.1",-0.0013343194216913,0.0926859576538723,0.283819460437024,"SARS-GSE56192"
"AC079250.1",-3.82605854315895e-05,0.598900560821547,-0.158855124732355,"common"
"AC079328.2",-0.00157281034842906,-0.82263693635985,0.640345850493457,"common"
"AC079922.1",-0.000228704615203188,0.93760288311958,-0.253812291071982,"SARS-COV2-GSE120934"
"AC080038.4",-0.00112778858849943,0.0783396866274216,0.239888847806186,"SARS-GSE56192"
"AC083798.2",-0.00108893350916602,0.075640692534111,0.231624089403982,"SARS-GSE56192"
"AC084024.3",1.76989890652652,-0.75341986803998,0.208183133795175,"common"
"AC087164.2",-0.000889490425437721,0.0617867585267894,0.189201092712596,"SARS-GSE56192"
"AC087190.1",-0.00115226421339045,0.080039839301004,0.245094991505738,"SARS-GSE56192"
"AC087190.3",0.000404081761892559,-0.00383667012926451,0.0132620094260765,"MERS-GSE56192"
"AC087284.2",-0.00101199420251458,0.0702962501147878,0.215258538438283,"SARS-GSE56192"
"AC087289.3",0.00179489918526913,-0.124679253838601,-0.381788131102986,"SARS-GSE56192"
"AC087289.4",-0.00077312336373496,0.0537035421859701,0.164448971048013,"SARS-GSE56192"
"AC087292.2",-0.00169194548827231,0.117527771333714,0.359889129816925,"SARS-GSE56192"
"AC087393.2",-0.00222382713836198,0.194495170405457,0.658856306456924,"common"
"AC087521.4",-0.00275413678095839,-0.450872049599342,0.796556030137706,"common"
"AC087588.3",-0.000810465077819823,0.0562974132442251,0.172391825638202,"SARS-GSE56192"
"AC089999.3",-0.897067930091818,-0.000803775983226683,-0.00192650551210419,"MERS-GSE139516"
"AC090114.1",-0.000183721485669192,0.753188974789197,-0.203890818536468,"SARS-COV2-GSE120934"
"AC090114.3",-0.000139616649667186,0.572375739523883,-0.154944060452562,"SARS-COV2-GSE120934"
"AC090197.1",-0.00199335127869279,0.138464350591576,0.424000336938009,"SARS-GSE56192"
"AC090948.4",-0.00115126364683068,0.07997033685033,0.244882163710151,"SARS-GSE56192"
"AC090971.2",-0.0019991722133508,-0.410278126236905,0.605439952219264,"common"
"AC090984.1",-0.00113469819779205,0.0788196494788119,0.241358572033669,"SARS-GSE56192"
"AC091042.1",-0.000215360719835073,0.882897932115095,-0.239003474677101,"SARS-COV2-GSE120934"
"AC091045.2",0.00081152842975074,-0.0563712769611417,-0.172618008339571,"SARS-GSE56192"
"AC091053.1",-0.00160527032773253,0.111507046364238,0.341452691811315,"SARS-GSE56192"
"AC091117.2",-0.00178865497374734,0.12424551157623,0.380459941828246,"SARS-GSE56192"
"AC091180.4",-0.00128672801590843,0.0893801112805293,0.273696421761912,"SARS-GSE56192"
"AC091551.1",-0.000197841916389415,0.811077428602903,-0.219561419975092,"SARS-COV2-GSE120934"
"AC091564.4",-0.00104786828705535,0.0727881750816021,0.222889217533945,"SARS-GSE56192"
"AC091607.2",9.81967918976303e-05,-0.000932357591440653,0.0032228298888261,"MERS-GSE56192"
"AC092069.1",-0.00193673093437438,0.141812358692237,0.44176740547105,"common"
"AC092115.3",-0.00247788345595976,0.17212145558011,0.52706386046971,"SARS-GSE56192"
