"name","x","y","z","class"
"AC004918.5",0.767652659019849,1.65780954934078,-0.104898910743449,"PBMC common"
"AC004974.1",-1.24156625580059,-1.21109951636236,0.804078729836674,"SARS-GSE56192"
"AC005041.5",-1.86605088213963,-1.69283200345985,1.16631898275564,"SARS-GSE56192"
"AC005045.1",-2.05546270305716,-1.83894581271594,1.27618971939369,"SARS-GSE56192"
"AC005045.2",-1.42237107917371,-1.35057381816121,0.908956868040977,"SARS-GSE56192"
"AC005062.1",-0.909427346585657,-0.954884877843635,0.61141732969369,"SARS-GSE56192"
"AC005082.2",-0.0338841856817826,0.284427535759225,0.250777902659096,"SARS-COV2-GSE147507"
"AC005104.1",-1.86407744624521,-1.69130967906394,1.16517426615677,"SARS-GSE56192"
"AC005253.2",-1.81981507698458,0.169051933172131,0.614737231948329,"common"
"AC005261.1",-0.115547839415674,1.4147391559013,-0.354018057101441,"SARS-COV2-GSE120934"
"AC005288.1",-1.14394768468655,-1.13579576176818,0.747453835646338,"SARS-GSE56192"
"AC005306.1",-1.48032021999434,-0.448874952203866,1.18966509137946,"common"
"AC005324.5",-0.0817547609068319,1.28760387750056,-0.329597248624729,"SARS-COV2-GSE120934"
"AC005332.3",1.39445783559912,-0.178885416092201,0.291161107269871,"PBMC"
"AC005332.5",1.22655904758068,-0.158630521162209,0.236549867170246,"PBMC"
"AC005363.1",-1.36553918906506,-1.30673323888388,0.875990807102842,"SARS-GSE56192"
"AC005540.1",-1.92970541857094,-1.74193562724296,1.20324260649878,"SARS-GSE56192"
"AC005586.1",-0.107290327933741,0.363105486953487,0.328684340417587,"SARS-COV2-GSE147507"
"AC005606.1",-1.74173392644103,0.115655507529313,0.602096428929417,"common"
"AC005632.3",1.72846961016537,-0.219179771275256,0.399802732574136,"PBMC"
"AC005674.2",1.59470902532674,-0.203043224825718,0.356295382100073,"PBMC"
"AC005696.2",-2.15434639986023,-1.91522549548987,1.33354846583633,"SARS-GSE56192"
"AC005726.2",-1.69755288759952,-1.56285128887188,1.06857957719754,"SARS-GSE56192"
"AC005740.3",-0.254601853792332,-1.78427973390558,-5.80655846397425,"MERS-GSE56192"
"AC005831.1",1.63777437423734,-0.208238522109293,0.370302940683954,"PBMC"
"AC005841.1",-1.27051046406612,1.54758515522161,0.0217464566277283,"common"
"AC005943.2",-1.94143207539767,-1.75432474038619,1.34815981886397,"common"
"AC005944.1",-0.537052049502423,-0.667631564580833,0.395416300834137,"SARS-GSE56192"
"AC006001.3",-0.303941246620455,-0.487808007514345,0.260197413718951,"SARS-GSE56192"
"AC006001.4",-3.39025598661306,-4.41612034833071,-4.95127968532156,"common"
"AC006058.1",0.071055076732999,0.71270741621398,-0.219168132870054,"SARS-COV2-GSE120934"
"AC006064.4",-1.18686675765903,-1.16890388147989,0.772349589989793,"SARS-GSE56192"
"AC006116.8",-1.29011793516487,-1.2485526741607,0.83224174918218,"SARS-GSE56192"
"AC006369.1",-1.27541040873758,-1.23720716942601,0.823710461351979,"SARS-GSE56192"
"AC006441.3",-2.37224674797656,-0.209551325225671,-1.07203527535065,"common"
"AC006449.9",-1.37096917103489,-1.31092197085404,0.879140537230912,"SARS-GSE56192"
"AC006547.2",-1.58592939181337,-1.47674402221455,1.00383094826441,"SARS-GSE56192"
"AC007193.3",-1.62968507027085,-1.51049750615783,1.02921198626369,"SARS-GSE56192"
"AC007229.1",-1.57839750098012,-1.47093386076203,0.99946197915721,"SARS-GSE56192"
"AC007283.1",-0.291390673613391,2.07628964691838,-0.481092131599301,"SARS-COV2-GSE120934"
"AC007292.1",-0.925623134913192,-0.967378439834531,0.620811902774506,"SARS-GSE56192"
"AC007308.1",-1.03001632444768,-1.04790818982262,0.681366500574098,"SARS-GSE56192"
"AC007314.1",-0.562463830606421,-0.687234417872148,0.410156727781391,"SARS-GSE56192"
"AC007319.1",0.0826600180919084,-0.669498796504291,-2.13546078165433,"MERS-GSE56192"
"AC007378.1",-2.84413030776141,-2.44733037605526,1.73366639783791,"SARS-GSE56192"
"AC007383.3",-0.827193854764884,-0.891449297740139,0.563716746494074,"SARS-GSE56192"
"AC007383.4",-2.61007531027386,3.04563297919523,2.98490705513685,"SARS-COV2-GSE147507"
"AC007620.2",-1.84312853674815,-1.02561066294575,1.32260942990256,"common"
"AC007750.1",0.143549298708887,-0.468236172464821,-1.47268056371187,"MERS-GSE56192"
"AC007969.1",-0.0277908633778464,2.51264708512547,-0.255993482426048,"cov2-common"
"AC008026.1",-0.17938478022809,1.65490452705312,-0.400150276304592,"SARS-COV2-GSE120934"
"AC008033.3",3.00982371010658,-0.373759163829141,0.816579632695921,"PBMC"
"AC008149.1",-1.14690091471568,-1.13807390727714,0.749166894299125,"SARS-GSE56192"
"AC008264.2",-1.69673206645223,-0.862233089036494,0.866963310846321,"common"
"AC008522.1",-0.242011789145323,-1.74266470048741,-5.66951552790895,"MERS-GSE56192"
"AC008569.1",-1.01587875186395,-1.03700235208854,0.673165821722461,"SARS-GSE56192"
"AC008738.7",-1.30251873429226,-1.25811875081603,0.839434990493239,"SARS-GSE56192"
"AC008750.1",2.44322052908513,-0.305405556075115,0.63228466115285,"PBMC"
"AC008750.2",2.74861259002996,-0.342247299722556,0.731617356532082,"PBMC"
"AC008750.8",1.48502230165899,-1.93805234431821,-5.06783773437466,"PBMC common"
"AC008760.2",-0.566584118902496,3.11161394481377,-0.679962631654314,"SARS-COV2-GSE120934"
"AC008761.1",-0.862460901405191,-0.918654582504659,0.584173845605676,"SARS-GSE56192"
"AC008764.3",-1.59045014810375,-1.48023137014831,1.0064532704689,"SARS-GSE56192"
"AC008878.1",-1.25600127288547,1.45068342584886,-7.29586001064523,"common"
"AC008878.4",-1.78857538260173,-1.63306677705177,1.12137833351635,"SARS-GSE56192"
"AC008894.3",-2.5815995711662,-2.24481204438558,1.58138210385815,"SARS-GSE56192"
"AC008914.1",-2.73915837768137,-2.36635418093364,1.67277609422147,"SARS-GSE56192"
"AC009019.1",-0.879382258817603,-0.931707854350812,0.593989294265699,"SARS-GSE56192"
"AC009065.10",-0.238091751471246,-1.72970745972806,-5.62684589217601,"MERS-GSE56192"
"AC009065.8",-0.775091941332977,-0.851257460693275,0.533494368707483,"SARS-GSE56192"
"AC009093.8",-0.425803573768436,-0.581813591422207,0.330885207053695,"SARS-GSE56192"
"AC009119.1",-0.136897602149168,0.928230321393388,-1.18448467496028,"common"
"AC009163.5",-0.557923048181648,3.07902953149803,-0.673703647311655,"SARS-COV2-GSE120934"
"AC009511.1",-1.00192447797556,-1.61068812720539,-1.97929257559334,"common"
"AC009511.2",-0.849034596953548,-0.908297422755291,0.576385746883627,"SARS-GSE56192"
"AC009630.2",-2.18566680975551,-1.93938631277727,1.35171626809033,"SARS-GSE56192"
"AC009690.2",-1.50218347822282,-1.41214174773626,0.955253065574462,"SARS-GSE56192"
"AC010175.1",1.90194512729043,-0.240107429025283,0.456227875536354,"PBMC"
"AC010186.3",1.13702452535938,-0.147829297629849,0.207427612340772,"PBMC"
"AC010245.1",-1.52036365881137,-1.42616608595279,0.965798710634,"SARS-GSE56192"
"AC010323.1",-1.09249250276168,5.09017025709912,-1.06001406482462,"SARS-COV2-GSE120934"
"AC010327.4",0.453676340259176,0.0904179794469735,0.0771390147196329,"MERS-GSE139516"
"AC010335.1",-1.12488609111951,-1.12109149445752,0.736396915774283,"SARS-GSE56192"
"AC010343.1",-0.907247609243906,-0.953203410844173,0.610152945315484,"SARS-GSE56192"
"AC010422.8",-0.511986402069683,-0.648295721600566,0.380876653126807,"SARS-GSE56192"
"AC010542.2",-1.6996542640305,-1.56447230763156,1.06979850733246,"SARS-GSE56192"
"AC010618.3",-1.39192484207742,-1.32708734483498,0.89129614084126,"SARS-GSE56192"
"AC010642.2",-0.476685677287497,-0.621064457245254,0.360400018580515,"SARS-GSE56192"
"AC010735.1",-0.701087873555005,-0.794170124796781,0.490567367628083,"SARS-GSE56192"
"AC010761.1",-0.933729223753947,-0.973631542270026,0.625513942741563,"SARS-GSE56192"
"AC010776.2",-1.48331136764036,-2.45708304209739,-3.84943347358822,"common"
"AC010834.1",-0.694678116467769,-0.789225586383679,0.486849306477337,"SARS-GSE56192"
"AC010883.3",-0.0652820516889038,0.877050623878316,-0.818912099541793,"common"
"AC010894.5",1.83652498634912,-0.232215304866971,0.434949133346118,"PBMC"
"AC010976.1",-1.48783528249767,-1.40107343360888,0.946930212089856,"SARS-GSE56192"
"AC010978.1",-1.22381517613669,-0.536311983320354,0.966385799124935,"common"
"AC011195.1",1.92685246021314,-0.243112188126227,0.464329305895303,"PBMC"
"AC011446.3",-1.14649949229612,-1.13776424677887,0.748934044117298,"SARS-GSE56192"
"AC011473.2",-0.335346078686832,3.08239876840232,-0.492483080336903,"cov2-common"
"AC011477.1",1.56093119581079,-0.198968350933635,0.345308708643339,"PBMC"
"AC011479.5",-0.431820766189934,2.60461141289451,-0.582574936555392,"SARS-COV2-GSE120934"
"AC011483.2",-0.128874188380733,1.46487513523491,-0.363648437940653,"SARS-COV2-GSE120934"
"AC011495.3",0.594615040580675,0.194323141570833,0.194356530396104,"MERS-GSE139516"
"AC011497.2",-0.924471292162886,-0.966489899029126,0.620143761732124,"SARS-GSE56192"
"AC011510.1",-1.66921796570402,-1.54099350115267,1.05214354524262,"SARS-GSE56192"
"AC011511.3",0.121145930773789,-0.542287968975654,-1.71654137028097,"MERS-GSE56192"
"AC011511.5",0.481776064283028,0.111134123229155,0.100509315664347,"MERS-GSE139516"
"AC011603.3",0.154003591932551,-0.433680689704101,-1.35888551356502,"MERS-GSE56192"
"AC011611.3",-0.29221857083704,2.07940433633586,-0.481690417414896,"SARS-COV2-GSE120934"
"AC011731.1",-0.00681022044088342,-0.965232541394779,-3.1093449135288,"MERS-GSE56192"
"AC011933.1",-0.398620338845174,2.47970578843666,-0.558582411656566,"SARS-COV2-GSE120934"
"AC011979.1",-0.899731811119965,-0.947405663437652,0.605793310989072,"SARS-GSE56192"
"AC012085.1",1.89999133517128,-0.239871728371601,0.455592379522458,"PBMC"
"AC012157.2",-1.05493258272034,-1.06712879279762,0.695819493198425,"SARS-GSE56192"
"AC012321.1",-0.174141763341503,1.63517941052188,-0.396361372870003,"SARS-COV2-GSE120934"
"AC012363.2",-0.865258619920165,-0.920812765174933,0.585796697826077,"SARS-GSE56192"
"AC012615.2",-1.34337081353624,-1.28963237486259,0.863131758825806,"SARS-GSE56192"
"AC012615.3",-1.17385936572159,-0.564679611527735,0.919940474237401,"common"
"AC012640.6",-1.82981994774438,-1.8200242062227,0.443362084498909,"common"
"AC013451.1",-1.64937372104363,-1.52568549046414,1.04063263864608,"SARS-GSE56192"
"AC013451.2",-0.198828653376516,1.72805566731597,-0.414201529494767,"SARS-COV2-GSE120934"
"AC013489.1",-0.368157528187745,2.36509954110148,-0.536568244923199,"SARS-COV2-GSE120934"
"AC013489.3",-1.51310209714015,-0.439330784924388,1.21777495305549,"common"
"AC015674.1",-2.70774461172238,0.757242041391614,-0.373455052714888,"common"
"AC015688.6",-1.26401697100308,-1.22841817948945,0.817101552833673,"SARS-GSE56192"
"AC015712.2",-0.292036177789799,2.07871814283522,-0.481558609782366,"SARS-COV2-GSE120934"
"AC015802.6",-0.571361647798377,-0.694098265955563,0.415318019851839,"SARS-GSE56192"
"AC015813.2",-2.85341772241279,-2.45449476276714,1.7390536808716,"SARS-GSE56192"
"AC015813.5",-0.153242468847953,1.55655272893318,-0.381258349095716,"SARS-COV2-GSE120934"
"AC015909.1",-2.06360184210389,-1.8452244103474,1.28091093055323,"SARS-GSE56192"
"AC015912.1",-0.257913085321968,0.524545518958709,0.488541296708803,"SARS-COV2-GSE147507"
"AC016026.1",-0.647572852479619,-0.752888205094687,0.459525298773714,"SARS-GSE56192"
"AC016394.4",-0.298263249150791,-0.483427954383446,0.256903819044664,"SARS-GSE56192"
"AC016588.1",-1.18999016163084,-1.17131330054337,0.774161360203174,"SARS-GSE56192"
"AC016596.3",0.217830735638997,1.05284527858515,-0.0914757076696811,"common"
"AC016629.3",-0.129796556309702,-1.37174995180176,-4.4480519842172,"MERS-GSE56192"
"AC016739.1",-1.21740844791256,-1.48244347550342,-0.521955954642683,"common"
"AC016825.1",-0.991601149655901,-1.01827441356264,0.659083289674133,"SARS-GSE56192"
"AC016876.3",2.21652069621139,0.309381091143376,2.31816317856317,"PBMC common"
"AC016957.2",2.02143589291656,-0.254522499743934,0.49509378379163,"PBMC"
"AC017083.2",-3.02204014095405,-0.608641816742788,1.26908344278054,"common"
"AC017083.3",-0.626796635563545,-0.736861263477035,0.447473789812639,"SARS-GSE56192"
"AC018362.2",-1.1353413562209,-1.12915677044371,0.742461625320241,"SARS-GSE56192"
"AC018521.2",-1.27209879253617,-1.23465256192771,0.821789516240161,"SARS-GSE56192"
"AC018521.5",1.42337380316509,-0.182373766971681,0.300566397600405,"PBMC"
"AC018557.1",-0.36321370696954,-0.533531262396924,0.294579158476788,"SARS-GSE56192"
"AC018629.1",0.148961620896315,0.419609816986621,-0.162868414760707,"SARS-COV2-GSE120934"
"AC018630.2",-1.1386947813802,-1.13174362970997,0.744406822250017,"SARS-GSE56192"
"AC018638.1",-1.40910030067836,-1.3403366323913,0.901258984128654,"SARS-GSE56192"
"AC018638.4",-0.19031664129344,-0.400157068786614,0.194288015736222,"SARS-GSE56192"
"AC018638.5",-0.0784262212643996,0.33216844672596,0.298050667802411,"SARS-COV2-GSE147507"
"AC018761.4",-0.618860666659723,-0.730739392935596,0.442870430079462,"SARS-GSE56192"
"AC018804.1",-1.05334976342807,-1.06590779320511,0.694901358729501,"SARS-GSE56192"
"AC018868.1",-0.225484214536455,1.82833839793817,-0.43346436030658,"SARS-COV2-GSE120934"
"AC019257.9",-0.998050244429937,-1.02324929738522,0.662824169150607,"SARS-GSE56192"
"AC019349.1",-0.29624260900605,2.09454344870701,-0.484598417211443,"SARS-COV2-GSE120934"
"AC020651.1",-1.10065874803711,-1.10240232622727,0.722343537171235,"SARS-GSE56192"
"AC020659.1",2.61733816690453,-0.326410677679109,0.688918662129028,"PBMC"
"AC020763.4",-0.776785726451089,-0.852564060220537,0.534476870315525,"SARS-GSE56192"
"AC020765.2",0.476265433159625,0.107071484514765,0.0959261707323923,"MERS-GSE139516"
"AC020909.3",-0.170502203893898,-0.203269623067489,-1.33489404453911,"common"
"AC020910.5",1.93766630565456,-0.244416743720643,0.467846648198793,"PBMC"
"AC020934.2",-1.55057407461737,-1.44947064483008,0.983322646693897,"SARS-GSE56192"
"AC020978.2",-1.32026012724776,-1.27180460470667,0.849726111203462,"SARS-GSE56192"
"AC021078.1",-0.758865833606435,-0.838740510072981,0.524082208473515,"SARS-GSE56192"
"AC021088.1",-0.850240216592705,-0.909227447487315,0.577085081894599,"SARS-GSE56192"
"AC021097.1",-0.339970743110018,2.25905608705094,-0.516198864259129,"SARS-COV2-GSE120934"
"AC021188.1",1.35465333885501,-0.174083499956841,0.278214182789994,"PBMC"
"AC022149.1",-0.779464111868859,1.84218357325816,-0.238896796125194,"common"
"AC022167.1",-1.1380879046757,-1.39034178359793,-0.428099137071566,"common"
"AC022167.3",1.09417696268055,-0.142660273539154,0.193490891529659,"PBMC"
"AC022400.1",-0.535153575077276,-0.666167066068069,0.394315066589257,"SARS-GSE56192"
"AC022400.9",-1.42557639704052,0.354705168117158,0.420095085692551,"common"
"AC022413.1",3.23501090530799,-0.400925190649318,0.88982466400106,"PBMC"
"AC022966.1",0.306972556259973,0.802046506983119,-0.0250073997096215,"common"
"AC022966.2",-3.68585708325098,-3.09664521249929,2.2219207233759,"SARS-GSE56192"
"AC023355.2",-0.0340597567843924,0.284615715851769,0.25096423746376,"SARS-COV2-GSE147507"
"AC023509.1",-3.35223082104197,-2.83928321786192,2.02839656520488,"SARS-GSE56192"
"AC024051.10",3.73419685938271,-0.461145750723884,1.0521913154467,"PBMC"
"AC024293.1",-0.47612096542995,2.06934645774092,-0.149141389834243,"cov2-common"
"AC024909.1",-0.157737302873305,1.57346305496426,-0.384506572865533,"SARS-COV2-GSE120934"
"AC025043.1",-0.609331403416008,-0.72338844226526,0.437342859692708,"SARS-GSE56192"
"AC025165.2",-0.773599495245659,-0.850106175721349,0.53262865636592,"SARS-GSE56192"
"AC025257.1",-0.877152442834018,-0.929987756282363,0.592695861134139,"SARS-GSE56192"
"AC025259.1",-0.33186627417131,2.22856570380446,-0.510342112152159,"SARS-COV2-GSE120934"
"AC025262.3",-2.40315502610156,-2.10715848034684,1.47787307511686,"SARS-GSE56192"
"AC025370.1",-2.53374909525607,-3.05900163166175,-2.29721214455071,"common"
"AC025423.4",-2.10118562077763,-0.195176671972633,0.820241017150571,"common"
"AC025442.1",-1.11441831222712,-1.11301656523183,0.73032494744464,"SARS-GSE56192"
"AC025682.2",-0.97459670226626,1.0121117510081,0.0695590530448773,"common"
"AC025857.2",2.20035407778056,-0.276106747481847,0.553289224432478,"PBMC"
"AC025884.1",2.2897322053946,-0.286889103955218,0.582360609904596,"PBMC"
"AC026124.2",2.11543892158904,-0.265862792853453,0.52566947781249,"PBMC"
"AC026347.2",-1.28541113195859,-1.24492180813261,0.829511508097015,"SARS-GSE56192"
"AC026979.2",2.03038102595328,-0.255601618491197,0.498003303352532,"PBMC"
"AC027031.2",-1.70012349582715,-1.56483427683127,1.07007069120621,"SARS-GSE56192"
"AC027277.1",-1.10000279565513,-1.1018963192592,0.721963043646291,"SARS-GSE56192"
"AC027290.2",-1.45900793831668,0.339433737720099,0.436465157510775,"common"
"AC027309.2",0.869339704300712,0.396860206678839,0.422842691421134,"MERS-GSE139516"
"AC027319.1",-3.02358616963538,-2.88819756728899,0.469391875763944,"common"
"AC027559.1",1.79340604934723,-0.227013542848474,0.420924144546366,"PBMC"
"AC027601.4",-2.24986113982414,-1.98890633773418,1.38895300600067,"SARS-GSE56192"
"AC027644.3",-1.29460135824545,-1.25201122295473,0.834842415783329,"SARS-GSE56192"
"AC027796.4",-0.687676868956684,0.985173648384367,0.94465252164786,"SARS-COV2-GSE147507"
"AC034102.1",-1.23520351272009,1.37684626646067,0.0581541571510837,"common"
"AC034102.6",-0.0567248457602644,0.308908543530092,0.275018850462338,"SARS-COV2-GSE147507"
"AC034236.1",-0.66676961081757,3.48852871459439,-0.752362389775286,"SARS-COV2-GSE120934"
"AC036103.1",-1.0163652993507,-1.03737767875151,0.673448049782569,"SARS-GSE56192"
"AC036108.2",0.176875560593406,-0.358079986542753,-1.10992398502977,"MERS-GSE56192"
"AC037198.2",-2.2839187250051,-2.01517863415554,1.40870854160462,"SARS-GSE56192"
"AC037459.2",1.74567878053255,-0.221255843066683,0.405400236558111,"PBMC"
"AC040169.1",0.469977292422885,0.102435637290275,0.090696377682625,"MERS-GSE139516"
"AC044849.1",1.40186724593029,-1.42495527749762,1.55728418387691,"PBMC common"
"AC044860.1",0.413686021638322,0.0609356546475669,0.0438794076056599,"MERS-GSE139516"
"AC048341.2",-0.50382198207127,0.788114855026906,0.74952608042215,"SARS-COV2-GSE147507"
"AC055811.4",1.04123340503296,-0.136273293561346,0.176270318513352,"PBMC"
"AC060766.1",-0.347895274888173,-0.521714500104069,0.285693507049296,"SARS-GSE56192"
"AC060766.5",-0.990010125007869,-1.96842620424291,-3.64638543695082,"common"
"AC060780.2",-0.308285829853004,2.13985208298307,-0.493301536392172,"SARS-COV2-GSE120934"
"AC064799.1",-0.521859137021983,2.94335099648962,-0.647641805472626,"SARS-COV2-GSE120934"
"AC064836.4",-0.949421215291447,-0.985736471346004,0.634616282084437,"SARS-GSE56192"
"AC067751.1",-0.909918172348988,-0.955263504803737,0.611702039422559,"SARS-GSE56192"
"AC067852.2",-0.380235656446489,0.333654536019201,0.0514946597432047,"common"
"AC067852.3",1.44652587039535,-0.185166775156526,0.308096905218934,"PBMC"
"AC067930.5",0.127305678336088,1.19776131442535,-0.1616355921716,"common"
"AC068533.4",-2.11216013502959,-1.88268266990046,1.30907778617918,"SARS-GSE56192"
"AC068631.4",-1.08802766459349,0.707495288605751,0.19774392087412,"common"
"AC068831.5",-1.01459316955598,-1.03601064350763,0.672420103348073,"SARS-GSE56192"
"AC068888.1",-1.92932471532295,-2.16642497771694,-0.718922878788087,"common"
"AC069234.2",0.189221080669097,-0.317273267521136,-0.975542918223451,"MERS-GSE56192"
"AC069234.3",-0.685224120277712,-0.781932697326753,0.481365395702691,"SARS-GSE56192"
"AC069281.2",1.30250069757404,-0.167791934175249,0.261250865493674,"PBMC"
"AC069288.1",-1.0549598576772,-1.06714983291974,0.695835314384174,"SARS-GSE56192"
"AC073046.1",0.529164928015429,0.146070925950824,0.139922229681375,"MERS-GSE139516"
"AC073052.2",0.449884447593635,0.0876224575550408,0.0739853299123187,"MERS-GSE139516"
"AC073254.1",-1.10737197519445,-1.10758096390474,0.726237629997241,"SARS-GSE56192"
"AC073641.1",-0.962700810203783,-1.71342872239736,-2.60379877220889,"common"
"AC073861.1",-1.69128142501565,0.645954878340999,-0.11767046972119,"cov2-common"
"AC073896.2",-1.02219459297859,-1.04187444296147,0.676829405718401,"SARS-GSE56192"
"AC074044.1",-0.495200254180307,-0.635346751473085,0.371139634470912,"SARS-GSE56192"
"AC074212.1",-0.603499767426384,-0.718889871138541,0.433960145040153,"SARS-GSE56192"
"AC078816.1",-0.176418479282084,1.64374480106094,-0.398006657833498,"SARS-COV2-GSE120934"
"AC078817.1",0.660487368311339,0.24288662964556,0.24914198386489,"MERS-GSE139516"
"AC078819.1",1.55680219914518,-0.198470238978121,0.343965699376045,"PBMC"
"AC078909.1",-1.2543562438612,-1.22096581650574,0.811497725140156,"SARS-GSE56192"
"AC079250.1",-0.346868379302263,1.2757690423541,-1.97235279165453,"common"
"AC079328.2",-2.54402455027054,1.19490739339647,0.579514590104909,"common"
"AC079781.4",1.75537046167266,-0.222425023532514,0.408552580490775,"PBMC"
"AC079922.1",-0.472061432989464,2.75600360923588,-0.611655140557208,"SARS-COV2-GSE120934"
"AC080038.4",-1.01809302544009,-1.03871046061829,0.674450239282836,"SARS-GSE56192"
"AC083798.2",-0.97364433003977,-1.00442237780517,0.648667207988503,"SARS-GSE56192"
"AC084024.3",-0.139437333191455,2.34919188603833,-0.35081529950437,"common"
